Site ID,Site Name,address,city,State,Postal Code,Service Region,Service Date,Disposal Date,Line of Business,Disposal Location,Manifest #,Charge Code,Material,Charge Qty,Weight (lbs),Makaya helper,Volume (gal),Material Class,Cost,Lbs per Gal,lbs per 43gal,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/17/2025,,Regulated Medical Waste,,1506831,1 Gal Deterra (Case),,3,0,1,0,ControlledSubs,0,#DIV/0!,0,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/17/2025,,Regulated Medical Waste,,1506833,43 Gal Bio-Haz - Per LB,Biohazard Waste,29,613,1,43,Biohaz,177.77,0.49,21.14,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/17/2025,,Regulated Medical Waste,,1506832,43 Gal Bio-Haz - Per LB,Biohazard Waste,32,646,0,43,Biohaz,187.34,0.47,20.19,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/17/2025,,Regulated Medical Waste,,1506835,43 Gal Bio-Haz - Per LB,Biohazard Waste,4,119,1,43,Biohaz,34.51,0.69,29.75,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/17/2025,,Regulated Medical Waste,,1506835,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,3,60,1,17,Chemo,59.4,1.18,20,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1520293,95 Gal Bio-Haz - Per LB,Biohazard Waste,2,81,1,95,Biohaz,23.49,0.43,40.5,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1520293,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,3,39,1,17,Chemo,38.61,0.76,13,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1520293,17 Gal RX - Per LB,Pharmaceutical Waste,3,36,1,17,Pharm Sharps,107.64,0.71,12,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1508214,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,3,1,43,Chemo,2.97,0.07,3,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1508213,43 Gal Bio-Haz - Per LB,Biohazard Waste,76,1578,1,43,Biohaz,457.62,0.48,20.76,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/18/2025,,Regulated Medical Waste,,1508214,43 Gal Bio-Haz - Per LB,Biohazard Waste,46,1043,0,43,Biohaz,302.47,0.53,22.67,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/18/2025,,Regulated Medical Waste,,1508216,43 Gal Bio-Haz - Per LB,Biohazard Waste,4,164,1,43,Biohaz,47.56,0.95,41,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/18/2025,,Regulated Medical Waste,,1508216,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,11,125,1,17,Chemo,123.75,0.67,11.36363636,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1508676,43 Gal Bio-Haz - Per LB,Biohazard Waste,9,268,1,43,Biohaz,77.72,0.69,29.77777778,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1520299,95 Gal Bio-Haz - Per LB,Biohazard Waste,2,106,1,95,Biohaz,30.74,0.56,53,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1520299,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,1,13,1,17,Chemo,12.87,0.76,13,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1520299,17 Gal RX - Per LB,Pharmaceutical Waste,5,88,1,17,Pharm Sharps,263.12,1.04,17.6,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1508680,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,7,1,43,Chemo,6.93,0.16,7,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1508680,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,1,8,1,17,Chemo,7.92,0.47,8,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1508680,43 Gal Bio-Haz - Per LB,Biohazard Waste,113,2403,1,43,Biohaz,696.87,0.49,21.27,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/19/2025,,Regulated Medical Waste,,1508681,43 Gal Bio-Haz - Per LB,Biohazard Waste,96,1743,1,43,Biohaz,505.47,0.42,18.16,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/19/2025,,Regulated Medical Waste,,1508679,43 Gal Bio-Haz - Per LB,Biohazard Waste,9,270,1,43,Biohaz,78.3,0.70,30,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/19/2025,,Regulated Medical Waste,,1508679,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,9,150,1,17,Chemo,148.5,0.98,16.66666667,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/19/2025,,Regulated Medical Waste,,1508679,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,11,1,43,Chemo,10.89,0.26,11,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/19/2025,,Regulated Medical Waste,,1508679,17 Gal RX - Per LB,Pharmaceutical Waste,2,40,1,17,Pharm Sharps,119.6,1.18,20,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/20/2025,,Regulated Medical Waste,,1509073,43 Gal Bio-Haz - Per LB,Biohazard Waste,10,460,1,43,Biohaz,133.4,1.07,46,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/20/2025,,Regulated Medical Waste,,1520306,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,66,1,95,Biohaz,19.14,0.69,66,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/20/2025,,Regulated Medical Waste,,1520306,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,2,20,1,17,Chemo,19.8,0.59,10,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/20/2025,,Regulated Medical Waste,,1509066,43 Gal Bio-Haz - Per LB,Biohazard Waste,120,2456,0,43,Biohaz,712.24,0.48,20.47,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/20/2025,,Regulated Medical Waste,,1509067,43 Gal Bio-Haz - Per LB,Biohazard Waste,54,1124,1,43,Biohaz,325.96,0.48,20.81,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/20/2025,,Regulated Medical Waste,,1509069,43 Gal Bio-Haz - Per LB,Biohazard Waste,5,226,1,43,Biohaz,65.54,1.05,45.2,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/20/2025,,Regulated Medical Waste,,1509069,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,19,1,43,Chemo,18.81,0.44,19,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/20/2025,,Regulated Medical Waste,,1509069,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,13,162,1,17,Chemo,160.38,0.73,12.46153846,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1509946,43 Gal Bio-Haz - Per LB,Biohazard Waste,11,300,1,43,Biohaz,87,0.63,27.27272727,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1520313,95 Gal Bio-Haz - Per LB,Biohazard Waste,2,88,1,95,Biohaz,25.52,0.46,44,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1520313,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,3,50,1,17,Chemo,49.5,0.98,16.66666667,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1520313,17 Gal RX - Per LB,Pharmaceutical Waste,2,15,1,17,Pharm Sharps,44.85,0.44,7.5,,
206203002,USC Health System - HC 4,1450 San Pablo St,Los Angeles,CA,90089,Southern California,2/21/2025,,Regulated Medical Waste,,1520320,43 Gal Bio-Haz - Per LB,Biohazard Waste,3,76,1,43,Biohaz,22.04,0.59,25.33333333,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1509937,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,13,1,43,Chemo,12.87,0.30,13,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1509937,43 Gal Bio-Haz - Per LB,Biohazard Waste,96,2386,1,43,Biohaz,691.94,0.58,24.85,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/21/2025,,Regulated Medical Waste,,1509938,43 Gal Bio-Haz - Per LB,Biohazard Waste,67,1305,0,43,Biohaz,378.45,0.45,19.48,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/21/2025,,Regulated Medical Waste,,1509940,43 Gal Bio-Haz - Per LB,Biohazard Waste,6,244,1,43,Biohaz,70.76,0.95,40.66666667,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/21/2025,,Regulated Medical Waste,,1509940,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,13,1,43,Chemo,12.87,0.30,13,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/21/2025,,Regulated Medical Waste,,1509940,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,12,170,1,17,Chemo,168.3,0.83,14.16666667,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/21/2025,,Regulated Medical Waste,,1509940,17 Gal RX - Per LB,Pharmaceutical Waste,2,37,1,17,Pharm Sharps,110.63,1.09,18.5,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/22/2025,,Regulated Medical Waste,,1510168,43 Gal Bio-Haz - Per LB,Biohazard Waste,5,116,1,43,Biohaz,33.64,0.54,23.2,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/22/2025,,Regulated Medical Waste,,1510164,43 Gal Bio-Haz - Per LB,Biohazard Waste,40,766,0,43,Biohaz,222.14,0.45,19.15,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/22/2025,,Regulated Medical Waste,,1510166,43 Gal Bio-Haz - Per LB,Biohazard Waste,7,156,1,43,Biohaz,45.24,0.52,22.28571429,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/23/2025,,Regulated Medical Waste,,1510243,43 Gal Bio-Haz - Per LB,Biohazard Waste,60,1702,1,43,Biohaz,493.58,0.66,28.37,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1520288,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,31,1,95,Biohaz,8.99,0.33,31,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1520288,8 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,2,14,1,8,Chemo,13.86,0.88,7,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1520288,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,2,21,1,17,Chemo,20.79,0.62,10.5,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1520288,17 Gal RX - Per LB,Pharmaceutical Waste,1,16,1,17,Pharm Sharps,47.84,0.94,16,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1510533,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,6,1,43,Chemo,5.94,0.14,6,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1510532,1 Gal Deterra (Case),,3,0,1,0,ControlledSubs,0,#DIV/0!,0,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1510533,43 Gal Bio-Haz - Per LB,Biohazard Waste,120,2097,0,43,Biohaz,608.13,0.41,17.48,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/24/2025,,Regulated Medical Waste,,1510534,43 Gal Bio-Haz - Per LB,Biohazard Waste,24,498,1,43,Biohaz,144.42,0.48,20.75,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/24/2025,,Regulated Medical Waste,,1510536,43 Gal Bio-Haz - Per LB,Biohazard Waste,8,238,1,43,Biohaz,69.02,0.69,29.75,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/24/2025,,Regulated Medical Waste,,1510536,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,12,1,43,Chemo,11.88,0.28,12,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/24/2025,,Regulated Medical Waste,,1510536,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,14,180,1,17,Chemo,178.2,0.76,12.85714286,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1511332,43 Gal Bio-Haz - Per LB,Biohazard Waste,13,330,1,43,Biohaz,95.7,0.59,25.38461538,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1525748,1 Gal Deterra (Case),,2,0,1,0,ControlledSubs,0,#DIV/0!,0,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1520294,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,61,1,95,Biohaz,17.69,0.64,61,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1520294,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,1,11,1,17,Chemo,10.89,0.65,11,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1520294,17 Gal RX - Per LB,Pharmaceutical Waste,4,35,1,17,Pharm Sharps,104.65,0.51,8.75,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1511325,43 Gal Bio-Haz - Per LB,Biohazard Waste,96,1833,0,43,Biohaz,531.57,0.44,19.09,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/25/2025,,Regulated Medical Waste,,1511326,43 Gal Bio-Haz - Per LB,Biohazard Waste,95,1793,1,43,Biohaz,519.97,0.44,18.87,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/25/2025,,Regulated Medical Waste,,1511328,43 Gal Bio-Haz - Per LB,Biohazard Waste,5,176,1,43,Biohaz,51.04,0.82,35.2,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/25/2025,,Regulated Medical Waste,,1511328,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,12,176,1,17,Chemo,174.24,0.86,14.66666667,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/25/2025,,Regulated Medical Waste,,1511328,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,11,1,43,Chemo,10.89,0.26,11,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/25/2025,,Regulated Medical Waste,,1511328,17 Gal RX - Per LB,Pharmaceutical Waste,4,51,1,17,Pharm Sharps,152.49,0.75,12.75,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1511743,43 Gal Bio-Haz - Per LB,Biohazard Waste,12,315,1,43,Biohaz,91.35,0.61,26.25,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1520300,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,55,1,95,Biohaz,15.95,0.58,55,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1520300,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,16,1,43,Chemo,15.84,0.37,16,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1520300,17 Gal RX - Per LB,Pharmaceutical Waste,6,103,1,17,Pharm Sharps,307.97,1.01,17.16666667,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1511736,43 Gal Bio-Haz - Per LB,Biohazard Waste,99,2076,0,43,Biohaz,602.04,0.49,20.97,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/26/2025,,Regulated Medical Waste,,1511737,43 Gal Bio-Haz - Per LB,Biohazard Waste,113,2022,0,43,Biohaz,586.38,0.42,17.89,500575,lbs keck rmw
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/26/2025,,Regulated Medical Waste,,1511739,43 Gal Bio-Haz - Per LB,Biohazard Waste,7,295,1,43,Biohaz,85.55,0.98,42.14285714,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/26/2025,,Regulated Medical Waste,,1511739,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,12,178,1,17,Chemo,176.22,0.87,14.83333333,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/26/2025,,Regulated Medical Waste,,1511739,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,7,1,43,Chemo,6.93,0.16,7,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/26/2025,,Regulated Medical Waste,,1511739,17 Gal RX - Per LB,Pharmaceutical Waste,3,67,1,17,Pharm Sharps,200.33,1.31,22.33333333,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1512089,43 Gal Bio-Haz - Per LB,Biohazard Waste,9,254,1,43,Biohaz,73.66,0.66,28.22222222,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1520307,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,54,1,95,Biohaz,15.66,0.57,54,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1520307,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,2,21,1,17,Chemo,20.79,0.62,10.5,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1520307,17 Gal RX - Per LB,Pharmaceutical Waste,3,62,1,17,Pharm Sharps,185.38,1.22,20.66666667,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1512083,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,12,1,43,Chemo,11.88,0.28,12,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1512082,43 Gal Bio-Haz - Per LB,Biohazard Waste,127,2587,0,43,Biohaz,750.23,0.47,20.37,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/27/2025,,Regulated Medical Waste,,1512083,43 Gal Bio-Haz - Per LB,Biohazard Waste,49,901,1,43,Biohaz,261.29,0.43,18.39,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/27/2025,,Regulated Medical Waste,,1512085,43 Gal Bio-Haz - Per LB,Biohazard Waste,6,197,1,43,Biohaz,57.13,0.76,32.83333333,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/27/2025,,Regulated Medical Waste,,1512085,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,10,1,43,Chemo,9.9,0.23,10,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/27/2025,,Regulated Medical Waste,,1512085,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,11,155,1,17,Chemo,153.45,0.83,14.09090909,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1512556,43 Gal Bio-Haz - Per LB,Biohazard Waste,10,321,1,43,Biohaz,93.09,0.75,32.1,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1520314,95 Gal Bio-Haz - Per LB,Biohazard Waste,1,85,1,95,Biohaz,24.65,0.89,85,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1520314,8 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,3,49,1,8,Chemo,48.51,2.04,16.33333333,,
206203001,USC Health System - HC 3,1516 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1520314,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,2,31,1,17,Chemo,30.69,0.91,15.5,,
206203002,USC Health System - HC 4,1450 San Pablo St,Los Angeles,CA,90089,Southern California,2/28/2025,,Regulated Medical Waste,,1520321,43 Gal Bio-Haz - Per LB,Biohazard Waste,5,84,1,43,Biohaz,24.36,0.39,16.8,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1512548,43 Gal Bio-Haz - Per LB,Biohazard Waste,66,1398,0,43,Biohaz,405.42,0.49,21.18,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,2/28/2025,,Regulated Medical Waste,,1512547,43 Gal Bio-Haz - Per LB,Biohazard Waste,79,1638,1,43,Biohaz,475.02,0.48,20.73,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/28/2025,,Regulated Medical Waste,,1512550,43 Gal Bio-Haz - Per LB,Biohazard Waste,6,281,1,43,Biohaz,81.49,1.09,46.83333333,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,2/28/2025,,Regulated Medical Waste,,1512550,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,11,163,1,17,Chemo,161.37,0.87,14.81818182,,
206204001,USC Health System - HC 1 & HC 2,1510 San Pablo St,Los Angeles,CA,90033,Southern California,3/1/2025,,Regulated Medical Waste,,1512814,43 Gal Bio-Haz - Per LB,Biohazard Waste,9,242,1,43,Biohaz,70.18,0.63,26.88888889,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,3/1/2025,,Regulated Medical Waste,,1512810,43 Gal Bio-Haz - Per LB,Biohazard Waste,50,974,1,43,Biohaz,282.46,0.45,19.48,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,3/1/2025,,Regulated Medical Waste,,1512812,43 Gal Bio-Haz - Per LB,Biohazard Waste,6,159,1,43,Biohaz,46.11,0.62,26.5,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,3/1/2025,,Regulated Medical Waste,,1512812,43 Gal Trace Chemo - Per LB,Trace Chemotherapy Waste,1,9,1,43,Chemo,8.91,0.21,9,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,3/1/2025,,Regulated Medical Waste,,1512812,17 Gal Disposable Trace Chemo-Per LB,Trace Chemotherapy Waste,11,141,1,17,Chemo,139.59,0.75,12.81818182,,
206202001,USC Health System - Norris Cancer Hospital,1441 Eastlake Ave,Los Angeles,CA,90089,Southern California,3/1/2025,,Regulated Medical Waste,,1512812,17 Gal RX - Per LB,Pharmaceutical Waste,6,56,1,17,Pharm Sharps,167.44,0.55,9.333333333,,
206201001,USC Health System - Keck Hospital of USC,1500 San Pablo St,Los Angeles,CA,90033,Southern California,3/2/2025,,Regulated Medical Waste,,1512947,43 Gal Bio-Haz - Per LB,Biohazard Waste,85,1830,0,43,Biohaz,530.7,0.50,21.53,,
